ingredient,food_description,ingredient_iD,carbs,cholesterol,fiber,calories,protein,sugar,monosaturated_fat,polysaturated_fat,saturated_fat,sodium
POLISH SAUSAGE,"POLISH SAUSAGE,PORK",7059,1.63,70,0.0,326,14.1,0.0,13.52,3.08,10.33,876
LUXURY LOAF,"LUXURY LOAF,PORK",7060,4.9,36,0.0,141,18.4,0.0,2.33,0.51,1.58,1225
MOTHER'S LOAF,"MOTHER'S LOAF,PORK",7061,7.53,45,0.0,282,12.07,0.0,10.34,2.58,7.95,1127
PICNIC LOAF,"PICNIC LOAF,PORK,BEEF",7062,4.76,38,0.0,232,14.92,0.0,7.68,1.89,6.07,1164
PORK SAUSAGE,"PORK SAUSAGE,FRSH,RAW",7063,0.0,72,0.0,304,15.09,0.0,11.814,3.558,8.796,636
PORK SAUSAGE,"PORK SAUSAGE,FRSH,CKD",7064,0.0,84,0.0,339,19.43,0.0,12.376,3.727,9.131,749
PORK&BF SAUSAGE,"PORK&BF SAUSAGE,FRSH,CKD",7065,2.7,71,0.0,396,13.8,0.0,17.18,3.9,12.96,805
TURKEY SAUSAGE,"TURKEY SAUSAGE,RED FAT,BROWN&SERVE,CKD",7066,10.77,58,0.300000012,200,17.0,0.0,3.876,2.541,2.871,617
No Category,POULTRY SALAD SNDWCH SPRD,7067,7.41,30,0.0,200,11.64,0.0,3.25,6.22,3.45,377
No Category,SALAMI  CKD  BF,7068,1.9,71,0.0,261,12.6,1.5,10.648,1.036,9.865,1140
SALAMI,"SALAMI,CKD,BF&PORK",7069,2.4,89,0.0,336,21.85,0.959999979,11.127,2.529,9.316,1449
SALAMI,"SALAMI,COOKED,TURKEY",7070,0.77,76,0.100000001,168,19.3,1.120000005,3.172,2.466,2.783,1004
SALAMI,"SALAMI,DRY OR HARD,PORK",7071,1.6,79,0.0,407,22.58,0.0,16.0,3.74,11.89,2260
SALAMI,"SALAMI,DRY OR HARD,PORK,BF",7072,3.8,100,0.0,385,23.2,0.0,14.854,2.781,10.612,2010
SANDWICH SPREAD,"SANDWICH SPREAD,PORK,BEEF",7073,11.94,38,0.200000003,235,7.66,0.0,7.594,2.555,5.977,1013
SMOKED LINK SAUSAGE,"SMOKED LINK SAUSAGE,PORK",7074,0.18,61,0.0,307,11.98,0.939999998,11.212,3.626,9.313,827
SAUSAGE,"SAUSAGE,SMOKED LINK SAUSAGE,PORK & BF",7075,2.42,58,0.0,320,12.0,0.0,12.238,3.927,9.769,911
SMOKED LINK SAUSAGE,"SMOKED LINK SAUSAGE,PORK&BF,FLR&NONFAT DRY MILK",7076,3.97,65,0.0,268,13.97,3.0,9.93,2.26,7.82,1272
SMOKED LINK SAUSAGE,"SMOKED LINK SAUSAGE,PORK&BF,NONFAT DRY MILK",7077,1.92,65,0.0,313,13.28,0.0,12.64,3.02,9.72,1173
THURINGER,"THURINGER,CERVELAT,SMMR SAUSAGE,BF,PORK",7078,3.33,74,0.0,362,17.45,0.850000024,12.97,1.2,11.51,1300
No Category,TURKEY BREAST MEAT,7079,4.21,43,0.5,104,17.07,3.50999999,0.494,0.312,0.333,1015
TURKEY HAM,"TURKEY HAM,CURED TURKEY THIGH MEAT",7080,2.04,72,0.200000003,126,17.5,1.429999948,1.902,1.319,1.526,1114
TURKEY ROLL,"TURKEY ROLL,LIGHT MEAT",7081,5.03,34,0.0,98,14.79,0.0,0.421,0.255,0.318,1042
TURKEY ROLL,"TURKEY ROLL,LT&DK MEAT",7082,2.13,55,0.0,149,18.14,0.0,2.3,1.78,2.04,586
SAUSAGE,"SAUSAGE,VIENNA,CND,CHICK,BF,PORK",7083,2.6,87,0.0,230,10.5,0.0,9.628,1.29,7.125,969
HONEY ROLL SAUSAGE,"HONEY ROLL SAUSAGE,BEEF",7088,2.18,50,0.0,182,18.58,0.0,4.82,0.49,4.08,1322
SAUSAGE,"SAUSAGE,ITALIAN,PORK,CKD",7089,4.27,57,0.100000001,344,19.12,0.860000014,11.95,3.28,9.535,1207
LUNCHEON SAUSAGE,"LUNCHEON SAUSAGE,PORK&BF",7090,1.58,64,0.0,260,15.38,0.0,9.93,2.05,7.62,1182
NEW ENGLAND BRAND SAUSAGE,"NEW ENGLAND BRAND SAUSAGE,PORK,BF",7091,4.83,49,0.0,161,17.27,0.0,3.64,0.72,2.56,1220
OSCAR MAYER,"OSCAR MAYER,BOLOGNA (CHICK,PORK,BF)",7200,2.4,103,0.0,318,10.9,1.399999976,14.48,3.93,10.49,1033
OSCAR MAYER,"OSCAR MAYER,BOLOGNA (BEEF)",7201,2.45,64,0.0,316,11.05,1.399999976,15.21,1.11,12.85,1179
OSCAR MAYER,"OSCAR MAYER,BOLOGNA (BEEF LIGHT)",7202,5.6,44,0.0,200,11.75,2.299999952,7.16,0.47,5.82,1151
OSCAR MAYER,"OSCAR MAYER,BOLOGNA (FAT FREE)",7203,6.0,25,0.0,79,12.6,2.200000048,0.208,0.127,0.235,977
No Category,OSCAR MAYER  BOLOGNA LIGHT (PORK  CHICK  BEEF),7205,5.7,56,0.0,202,11.5,2.599999905,7.3,1.54,5.62,1117
No Category,OSCAR MAYER. BOLOGNA (WISCONSIN MADE RING),7206,2.6,62,0.0,313,11.8,2.200000048,14.09,1.97,11.14,827
OSCAR MAYER,"OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SLICED)",7207,2.6,178,0.200000003,331,14.25,1.200000048,15.48,3.73,10.94,1159
OSCAR MAYER,"OSCAR MAYER,BRAUNSCHWEIGER LIVER SAUSAGE (SAREN TUBE)",7208,2.3,160,0.100000001,341,14.2,0.699999988,15.57,3.76,10.89,1118
No Category,OSCAR MAYER  CHICKEN BREAST (HONEY GLAZED),7209,3.95,53,0.0,109,19.85,4.300000191,0.564,0.218,0.394,1438
OSCAR MAYER,"OSCAR MAYER,CHICK BREAST (OVEN RSTD,FAT FREE)",7210,1.7,44,0.0,85,18.3,0.899999976,0.16,0.06,0.17,1242
No Category,OSCAR MAYER  HAM & CHEESE LOAF,7211,3.75,62,0.0,234,13.85,3.299999952,8.278,1.798,6.561,1167
OSCAR MAYER,"OSCAR MAYER,HAM (CHOPPED W/ NAT JUICE)",7212,3.65,59,0.0,180,16.3,2.200000048,5.829,1.275,4.056,1249
No Category,OSCAR MAYER  HAM (WATER ADDED  BKD CKD 96% FAT FREE),7213,1.83,48,0.0,104,16.3,1.0,1.165,1.314,0.851,1242
OSCAR MAYER,"OSCAR MAYER,HAM (H2O ,BLD)",7214,1.2,47,0.0,104,16.6,0.300000012,1.727,0.356,1.247,1348
OSCAR MAYER,"OSCAR MAYER,HAM (H2O ,HONEY)",7215,3.1,45,0.0,111,16.7,3.099999905,1.669,0.314,1.167,1248
OSCAR MAYER,"OSCAR MAYER,HAM (H2O ,SMOKED,CKD)",7216,0.1,48,0.0,99,16.6,0.100000001,1.673,0.345,1.222,1214
OSCAR MAYER,"OSCAR MAYER,HAM (40%HAM/WATER PRODUCT,SMOKED,FAT FREE)",7217,1.9,38,0.0,72,14.6,1.100000024,0.272,0.136,0.221,1084
OSCAR MAYER,"OSCAR MAYER,HEAD CHEESE",7218,0.0,91,0.0,185,15.7,0.0,6.913,1.344,4.299,1073
OSCAR MAYER,"OSCAR MAYER,LIVER CHS,PORK FAT WRAPPED",7220,2.6,211,0.0,313,15.2,1.299999952,13.1,4.1,9.3,1105
OSCAR MAYER,"OSCAR MAYER,LUNCHEON LOAF (SPICED)",7221,7.0,67,0.0,234,13.5,4.599999905,7.393,2.789,5.367,1226
OSCAR MAYER,"OSCAR MAYER,OLD FASHIONED LOAF",7222,8.0,61,0.0,231,13.1,4.599999905,7.86,2.64,5.6,1184
OSCAR MAYER,"OSCAR MAYER,OLIVE LOAF (CHICK,PORK,TURKEY)",7223,6.9,71,0.0,263,9.9,3.200000048,11.13,2.63,7.02,1318
OSCAR MAYER,"OSCAR MAYER,PICKLE PIMIENTO LOAF (W/CHICK)",7224,9.1,80,0.0,269,9.6,6.900000095,10.43,2.81,6.99,1275
OSCAR MAYER,"OSCAR MAYER,PORK SAUSAGE LINKS (CKD)",7225,1.0,77,0.0,343,16.3,0.899999976,14.8,3.68,10.69,836
OSCAR MAYER,"OSCAR MAYER,SALAMI BF COTTO",7226,1.9,83,0.0,206,14.2,1.100000024,6.91,0.78,6.74,1309
OSCAR MAYER,"OSCAR MAYER,SALAMI COTTO (BF,PORK,CHICK)",7227,2.2,80,0.0,245,13.4,1.5,10.15,1.67,8.47,1095
OSCAR MAYER,"OSCAR MAYER,SALAMI (FOR BEER)",7228,1.9,69,0.0,225,13.5,1.100000024,8.824,1.896,6.388,1231
OSCAR MAYER,"OSCAR MAYER,SALAMI (GENOA)",7229,1.2,102,0.0,388,20.7,0.200000003,16.75,2.71,12.04,1826
OSCAR MAYER,"OSCAR MAYER,SALAMI (HARD)",7230,1.6,97,0.0,368,25.9,0.200000003,15.011,2.856,11.085,1976
OSCAR MAYER,"OSCAR MAYER,SNDWCH SPRD (PORK,CHICK,BF)",7231,15.4,45,0.300000012,237,6.5,7.900000095,7.201,2.483,5.754,821
OSCAR MAYER,"OSCAR MAYER,SMOKIE LINKS SAUSAGE",7232,1.7,63,0.0,302,12.4,1.600000024,13.17,2.78,9.38,1007
No Category,OSCAR MAYER  SMOKIES (BEEF),7233,1.95,62,0.0,296,12.25,1.399999976,12.8,0.9,11.25,967
OSCAR MAYER,"OSCAR MAYER,SMOKIES (CHS)",7234,1.8,70,0.0,303,12.9,1.5,12.99,2.7,10.16,1046
OSCAR MAYER,"OSCAR MAYER,SMOKIES SAUSAGE LITTLE (PORK,TURKEY)",7235,1.8,64,0.0,301,12.4,1.399999976,12.889,2.87,9.444,1022
OSCAR MAYER,"OSCAR MAYER,SMOKIES SAUSAGE LITTLE CHS (PORK,TURKEY)",7236,1.7,67,0.0,315,13.5,0.300000012,13.19,2.79,11.16,1036
OSCAR MAYER,"OSCAR MAYER,SMMR SAUSAGE BF THURINGER CERVELAT",7237,1.9,80,0.0,309,14.6,1.100000024,12.9,1.13,11.8,1424
OSCAR MAYER,"OSCAR MAYER,SMMR SAUSAGE THURINGER CERVALAT",7238,0.9,84,0.0,304,14.9,0.5,12.142,2.229,10.727,1430
OSCAR MAYER,"OSCAR MAYER,TURKEY BREAST (SMOKED,FAT FREE)",7239,3.6,31,0.0,80,14.9,1.100000024,0.15,0.11,0.18,1095
OSCAR MAYER,"OSCAR MAYER,WIENERS (PORK,TURKEY)",7240,2.7,72,0.0,327,10.95,1.799999952,13.806,4.255,9.467,988
OSCAR MAYER,"OSCAR MAYER,WIENERS (BEEF FRANKS)",7241,2.35,56,0.0,327,11.35,1.600000024,14.74,1.36,12.46,1025
No Category,OSCAR MAYER  WIENERS (BEEF FRANKS  BUN LENGTH),7242,2.65,59,0.0,324,11.1,1.799999952,14.62,0.96,12.53,1025
OSCAR MAYER,"OSCAR MAYER,WIENERS (BEEF FRANKS,FAT FREE)",7243,5.1,30,0.0,78,13.2,3.799999952,0.19,0.049,0.225,927
OSCAR MAYER,"OSCAR MAYER,WIENERS (BEEF FRANKS,LIGHT)",7244,4.1,49,0.0,193,10.7,2.099999905,7.52,0.99,6.32,1079
OSCAR MAYER,"OSCAR MAYER,WIENERS (CHEESE HOT DOGS W/ TURKEY)",7245,2.8,74,0.0,318,12.0,1.799999952,13.104,3.849,10.025,1143
OSCAR MAYER,"OSCAR MAYER,WIENERS (FAT FREE HOT DOGS)",7246,4.3,29,0.0,73,12.6,2.099999905,0.21,0.11,0.2,974
OSCAR MAYER,"OSCAR MAYER,WIENERS (LIGHT PORK,TURKEY,BEEF)",7247,2.8,62,0.0,194,12.1,1.5,6.763,2.044,5.199,1036
OSCAR MAYER,"OSCAR MAYER,WIENERS LITTLE (PORK,TURKEY)",7248,2.3,55,0.0,311,10.9,1.600000024,14.33,2.67,11.15,1039
LOUIS RICH,"LOUIS RICH,CHICK BREAST CLASSIC BKD /GRILL (CARVING BOARD)",7249,3.7,52,0.0,98,19.7,0.699999988,0.177,0.081,0.162,1142
LOUIS RICH,"LOUIS RICH,CHICK BREAST (OVEN RSTD DELUXE)",7250,2.5,49,0.0,101,18.3,1.5,0.821,0.317,0.541,1188
LOUIS RICH,"LOUIS RICH,CHICK (WHITE,OVEN RSTD)",7251,2.3,59,0.0,128,17.0,1.0,2.336,0.973,1.452,1196
LOUIS RICH,"LOUIS RICH,FRANKS (TURKEY & CHICK CHEESE)",7252,5.1,94,0.0,201,12.7,1.700000048,6.22,2.98,5.19,1070
LOUIS RICH,"LOUIS RICH,FRANKS (TURKEY & CHICKEN)",7253,5.3,92,0.0,188,11.2,1.5,5.553,3.163,3.839,1136
No Category,LOUIS RICH  TURKEY BACON,7254,1.7,90,0.0,250,15.1,1.799999952,7.51,4.7,5.27,1213
LOUIS RICH,"LOUIS RICH,TURKEY BOLOGNA",7255,4.85,67,0.0,184,11.3,1.200000048,5.31,3.59,3.79,1077
LOUIS RICH,"LOUIS RICH,TURKEY BREAST & WHITE TURKEY (OVEN ROASTED)",7256,3.25,41,0.0,99,17.1,0.800000012,0.585,0.41,0.468,966
LOUIS RICH,"LOUIS RICH,TURKEY BREAST&WHITE TURKEY (SMOKED SLICED)",7257,2.4,42,0.0,100,17.6,1.100000024,0.74,0.51,0.63,919
LOUIS RICH,"LOUIS RICH,TURKEY (HONEY RSTD,FAT FREE)",7258,4.5,40,0.0,102,19.3,3.900000095,0.239,0.143,0.234,1180
LOUIS RICH,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,FAT FREE)",7259,4.5,32,0.0,84,15.0,1.700000048,0.198,0.136,0.205,1192
LOUIS RICH,"LOUIS RICH,TURKEY BREAST (OVEN RSTD,PORTION FAT FREE)",7260,1.9,40,0.0,90,19.1,0.400000006,0.199,0.133,0.207,1177
LOUIS RICH,"LOUIS RICH,TURKEY BREAST (SMOKED,CARVING BOARD)",7261,1.6,43,0.0,94,19.7,0.300000012,0.33,0.19,0.3,1201
LOUIS RICH,"LOUIS RICH,TURKEY BREAST (SMOKED,PORTION FAT FREE)",7262,2.2,41,0.0,93,19.3,0.600000024,0.219,0.163,0.234,1288
LOUIS RICH,"LOUIS RICH,TURKEY HAM (10% H2O)",7264,0.9,67,0.0,113,18.2,0.899999976,1.14,0.7,1.06,1127
LOUIS RICH,"LOUIS RICH,TURKEY NUGGETS/STICKS (BREADED)",7265,15.4,40,0.5,276,14.3,0.0,8.19,5.48,3.39,679
LOUIS RICH,"LOUIS RICH,TURKEY SALAMI",7266,0.4,76,0.0,147,15.3,0.400000006,3.146,2.342,2.783,1004
LOUIS RICH,"LOUIS RICH,TURKEY SALAMI COTTO",7267,0.9,77,0.0,149,15.0,0.400000006,3.92,2.33,2.9,1018
LOUIS RICH,"LOUIS RICH,TURKEY SMOKED SAUSAGE",7268,3.15,66,0.0,161,14.8,2.799999952,3.56,2.68,2.67,946
BUTCHER BOY MEATS,"BUTCHER BOY MEATS,INC.,TURKEY FRANKS",7269,4.66,104,0.200000003,239,13.45,2.49000001,5.542,5.046,5.86,1162
CARL BUDDIG,"CARL BUDDIG,CKD CORNED BF,CHOPD,PRESSED",7270,1.0,65,0.0,142,19.3,0.0,0.0,0.3,2.8,1342
CARL BUDDIG,"CARL BUDDIG,SMOKED SLICED CHICK,LT&DK MEAT",7271,0.7,53,0.0,165,17.9,0.0,0.0,2.1,2.6,954
CARL BUDDIG,"CARL BUDDIG,SMOKED SLICED BF",7272,0.6,67,0.0,139,19.3,0.0,0.0,0.3,2.6,1431
CARL BUDDIG,"CARL BUDDIG,SMOKED SLICED TURKEY,LT&DK MEAT",7273,1.8,57,0.0,160,17.5,0.0,0.0,2.7,3.1,1096
CARL BUDDIG. CKD SMOKED BF PASTRAMI,"CARL BUDDIG. CKD SMOKED BF PASTRAMI,CHOPD,PRESSED",7274,1.0,65,0.0,141,19.6,0.0,0.0,0.3,3.0,1056
CARL BUDDIG,"CARL BUDDIG,SMOKED SLICED HAM",7275,1.1,55,0.0,163,18.5,0.0,0.0,1.1,3.1,1381
No Category,HORMEL SPAM  LUNCHEON MEAT  PORK W/ HAM  MINCED  CND,7276,3.03,70,0.0,310,13.24,0.0,13.78,2.95,9.88,1369
HORMEL SPAM,"HORMEL SPAM,LT LUNCH MT,PORK & CHICK,MINCED,CND,VIT C ADDED",7277,1.35,75,0.0,191,15.23,1.25999999,7.02,1.47,4.49,1032
No Category,HORMEL PILLOW PAK SLICED TURKEY PEPPERONI,7278,3.78,123,0.0,243,30.99,0.0,4.95,3.5,3.7,1858
No Category,HORMEL WRANGLER BEEF FRANKS,7279,2.11,67,0.0,290,12.58,1.669999957,13.01,0.89,10.62,994
TURKEY,"TURKEY,PORK,&BF SAUSAGE,LOFAT,SMOKED",7900,11.5,21,0.600000024,101,8.0,0.0,1.03,0.33,0.85,796
USDA COMMODITY,"USDA COMMODITY,PORK,SAUSAGE,BULK/LINKS/PATTIES,FRZ,CKD",7901,0.0,98,0.0,267,19.76,0.0,8.71,2.312,5.532,540
FRANKFURTER,"FRANKFURTER,BF,PORK,& TURKEY,FAT FREE",7905,11.21,41,0.0,109,12.5,0.0,0.74,0.35,0.5,798
LUNCHEON MEAT,"LUNCHEON MEAT,PORK,HAM,&CHICK,MINCD,CND,RED NA,VIT C, (SPAM)",7906,3.4,76,0.0,293,12.5,0.0,12.34,2.666,8.873,946
USDA COMMODITY,"USDA COMMODITY,PORK SAUSAGE,BULK/LINKS/PATTIES,FRZ,RAW",7907,0.0,73,0.0,231,14.95,0.0,8.061,2.246,4.968,507
LUNCHEON MEAT,"LUNCHEON MEAT,PORK W/HAM,MINCED,CND,INCL SPAM (HORMEL)",7908,4.6,71,0.0,315,13.4,0.0,13.505,2.019,9.987,1330
LUNCHEON MEAT,"LUNCHEON MEAT,PORK&CHICK,MINCED,CND,INCL SPAM LITE",7909,1.35,75,0.0,196,15.23,1.25999999,7.02,1.47,4.514,1032
No Category,BRATWURST  VEAL  CKD,7910,0.0,79,0.0,341,13.99,0.0,13.0,1.614,14.94,60
No Category,LIVERWURST SPRD,7911,5.89,118,2.5,305,12.38,1.649999976,12.286,2.427,9.925,700
No Category,ROAST BF SPRD,7912,3.73,70,0.200000003,223,15.27,0.709999979,5.587,0.427,6.4,724
No Category,SALAMI  PORK  BF  LESS NA,7913,15.38,90,0.200000003,396,15.01,6.210000038,13.32,3.067,10.58,623
No Category,SAUSAGE  ITALIAN  SWT  LINKS,7914,2.1,30,0.0,149,16.13,0.0,3.629,0.493,3.257,570
No Category,SAUSAGE  POLISH  BF W/ CHICK  HOT,7915,3.6,66,0.0,259,17.6,0.0,9.7,0.79,8.01,1540
No Category,SAUSAGE  POLISH  PORK & BF  SMOKED,7916,1.98,71,0.0,301,12.07,0.0,12.302,2.826,9.207,848
No Category,SAUSAGE  PORK & BF  W/ CHEDDAR CHS  SMOKED,7917,2.13,63,0.0,296,12.89,0.109999999,12.357,2.735,9.482,848
No Category,SAUSAGE  SMMR  PORK & BF  STKS  W/ CHEDDAR CHS,7918,1.82,89,0.200000003,426,19.43,0.119999997,13.68,3.02,10.47,1483
No Category,SAUSAGE  TURKEY  BRKFST LINKS  MILD,7919,1.56,160,0.0,231,15.42,0.0,5.158,4.657,3.839,585
No Category,SWISSWURST  PORK & BF  W/ SWISS CHS  SMOKED,7920,1.6,61,0.0,307,12.69,0.0,13.68,3.02,0.0,827
No Category,BACON & BF STKS,7921,0.8,102,0.0,517,29.1,0.800000012,21.9,4.3,16.0,1420
No Category,BRATWURST  BF & PORK  SMOKED,7922,2.0,78,0.0,297,12.2,0.0,8.0,1.58,6.08,848
BRATWURST,"BRATWURST,CHICK,CKD",7923,0.0,71,0.0,176,19.44,0.0,0.0,0.0,0.0,72
No Category,BRATWURST  PORK  BF & TURKEY  LITE  SMOKED,7924,1.62,56,0.0,186,14.45,1.570000052,7.165,0.846,0.0,982
No Category,PASTRAMI  BF  98% FAT-FREE,7925,1.54,47,0.0,95,19.6,0.0,0.56,0.04,0.0,1010
No Category,SALAMI  ITALIAN  PORK,7926,1.2,80,0.0,425,21.7,1.200000048,18.2,3.6,13.1,1890
No Category,SAUSAGE  ITALIAN  TURKEY  SMOKED,7927,4.65,53,0.899999976,158,15.05,3.200000048,0.0,0.0,0.0,928
No Category,SAUSAGE  CHICK  BF  PORK  SKINLESS  SMOKED,7928,8.1,120,0.0,216,13.6,1.899999976,7.165,0.846,4.8,1034
No Category,SAUSAGE  TURKEY  HOT  SMOKED,7929,4.65,53,0.899999976,158,15.05,3.200000048,2.38,1.572,3.401,928
YACHTWURST,"YACHTWURST,W/ PISTACHIO NUTS,CKD",7930,1.4,64,0.0,268,14.8,0.0,0.0,0.0,7.9,936
No Category,BEERWURST  PORK & BF,7931,4.27,62,0.899999976,276,14.0,0.0,10.105,2.08,8.438,732
No Category,CHICKEN BREAST  FAT-FREE  MESQ FLAVOR  SLICED,7932,2.25,36,0.0,80,16.8,0.200000003,0.16,0.06,0.13,1040
No Category,CHICKEN BREAST  OVEN-ROASTED  FAT-FREE  SLICED,7933,2.17,36,0.0,79,16.79,0.100000001,0.121,0.073,0.13,1087
KIELBASA,"KIELBASA,POLISH,TURKEY & BF,SMOKED",7934,3.9,70,0.0,226,13.1,0.0,8.27,2.33,6.23,1200
No Category,OVEN-ROASTED CHICK BREAST ROLL,7935,1.79,39,0.0,134,14.59,0.430000007,2.816,1.456,2.48,883
No Category,BOLOGNA  PORK & TURKEY  LITE,7936,3.45,79,0.0,211,13.06,0.0,7.548,3.051,5.46,716
No Category,BOLOGNA  PORK  TURKEY & BF,7937,6.66,75,0.0,336,11.56,1.350000024,12.789,2.512,11.7,1055
No Category,HAM  HONEY  SMOKED  CKD,7938,7.27,22,0.0,122,17.93,0.0,1.67,0.314,1.167,900
FRANKFURTER,"FRANKFURTER,PORK",7939,0.28,66,0.100000001,269,12.81,0.0,10.89,2.233,8.719,816
No Category,MACARONI & CHS LOAF  CHICK  PORK & BF,7940,11.63,44,0.0,228,11.76,0.0,7.614,1.657,5.614,3
No Category,SALAMI  ITALIAN  PORK & BF  DRY  SLICED  50% LESS NA,7941,6.4,89,0.0,350,21.8,0.0,13.2,2.29,9.75,936
No Category,PATE  TRUFFLE FLAVOR,7942,6.3,105,0.0,327,11.2,0.0,13.6,3.42,10.1,807
TURKEY,"TURKEY,BREAST,SMOKED,LEMON PEPPER FLAVOR,97% FAT-FREE",7943,1.31,48,0.0,95,20.9,0.0,0.25,0.19,0.22,1160
No Category,TURKEY  WHITE  ROTISSERIE  DELI CUT,7944,7.7,55,0.400000006,112,13.5,4.0,0.591,0.37,0.118,1200
No Category,FRANKFURTER  BF  HTD,7945,3.77,56,0.0,326,11.54,3.390000105,14.321,1.064,11.436,1154
No Category,FRANKFURTER  MEAT  HTD,7949,4.9,73,0.0,278,9.77,0.0,0.0,0.0,0.0,1013
No Category,FRANKFURTER  MEAT,7950,4.17,77,0.0,290,10.26,0.0,0.0,0.0,0.0,1090
SCRAPPLE,"SCRAPPLE,PORK",7951,14.06,49,0.300000012,213,8.06,0.200000003,6.156,1.664,4.732,659
BOLOGNA,"BOLOGNA,CHICK,TURKEY,PORK",7952,5.65,80,0.0,298,9.88,0.0,10.555,4.672,7.99,922
PORK SAUSAGE,"PORK SAUSAGE,PRE-COOKED",7953,0.0,74,0.0,378,14.49,0.0,15.17,4.869,11.662,752
BEEF SAUSAGE,"BEEF SAUSAGE,PRE-COOKED",7954,0.03,83,0.0,405,15.5,0.0,16.387,0.879,15.098,910
TURKEY SAUSAGE,"TURKEY SAUSAGE,FRSH,RAW",7955,0.47,75,0.0,155,18.79,0.0,2.624,2.386,1.963,593
BEEF SAUSAGE,"BEEF SAUSAGE,FRSH,CKD",7956,0.35,82,0.0,332,18.21,0.0,12.639,0.663,10.905,652
PORK & TURKEY SAUSAGE,"PORK & TURKEY SAUSAGE,PRE-COOKED",7957,3.63,72,0.0,342,12.05,0.0,13.054,4.504,9.881,876
TURKEY SAUSAGE,"TURKEY SAUSAGE,FRSH,CKD",7958,0.0,92,0.0,196,23.89,0.0,2.99,2.706,2.266,665
BOLOGNA,"BOLOGNA,CHICK,PORK,BF",7959,5.61,83,0.0,272,11.33,0.0,9.698,3.475,6.997,1120
BOLOGNA,"BOLOGNA,CHICK,PORK",7960,4.19,87,0.0,336,10.31,0.0,13.172,4.348,9.863,1240
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN ORIGINAL",8001,74.24,0,29.29999924,260,13.14,15.68999958,0.67,2.11,0.63,242
CEREALS RTE,"CEREALS RTE,OATS,CORN PUFFED MIXTURE,PRESWEETENED",8002,83.5,0,4.099999905,405,8.5,39.0,1.175,1.487,0.8,661
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S APPL JACKS",8003,90.04,0,1.600000024,390,4.22,41.65000153,0.359,0.496,0.254,443
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S ALL-BRAN BRAN BUDS",8005,80.0,0,43.0,250,7.0,27.0,0.5,1.3,0.4,676
CEREALS RTE,"CEREALS RTE,QUAKER,CAP'N CRUNCH",8010,84.78,0,2.5,402,4.37,43.84000015,0.7,0.79,4.2,748
CEREALS RTE,"CEREALS RTE,QUAKER,CAP'N CRUNCH W/ CRUNCHBERRIES",8011,85.19,0,2.5,402,4.41,44.72999954,0.72,0.8,3.91,699
CEREALS RTE,"CEREALS RTE,QUAKER,CAP'N CRUNCH'S PNUT BUTTER CRUNCH",8012,78.72,0,2.700000048,416,7.1,33.11999893,2.63,2.16,4.01,742
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,CHEERIOS",8013,74.68,0,10.10000038,367,11.33,4.019999981,1.917,1.973,0.954,665
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S COCOA KRISPIES",8014,86.05,0,1.899999976,381,5.22,33.95999908,0.4,0.23,1.99,635
CEREALS RTE,"CEREALS RTE,RICE,PUFFED,PRESWEETENED,W/ COCOA,SINGLE BRAND",8015,87.9,0,1.600000024,398,3.5,44.0,0.131,0.128,3.7,541
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,COOKIE CRISP",8017,86.67,0,4.0,400,3.33,43.33000183,1.67,0.0,0.0,567
CEREALS RTE,"CEREALS RTE,QUAKER,QUAKER CRUNCHY BRAN",8018,84.11,0,17.29999924,333,6.4,20.75,0.761,1.204,2.033,872
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,CORN CHEX",8019,85.06,0,4.0,367,6.67,10.0,0.381,0.657,0.381,933
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CORN FLAKES",8020,87.11,0,2.5,361,6.61,10.5,0.11,0.32,0.19,723
CEREALS RTE,"CEREALS RTE,CORN FLAKES,LO NA",8022,88.8,0,1.100000024,399,7.7,6.110000134,0.075,0.129,0.041,10
CEREALS RTE,"CEREALS RTE,KELLOGG,KELLOGG'S CRACKLIN' OAT BRAN",8023,71.8,0,12.69999981,402,8.0,32.0,4.7,3.0,6.1,309
CEREALS RTE,"CEREALS RTE,RALSTON CRISPY RICE",8025,86.22,0,0.699999988,364,6.69,7.650000095,0.243,0.293,0.36,763
CEREALS RTE,"CEREALS RTE,GENERAL MILLS,WHEATIES RAISIN BRAN",8026,81.0,0,9.0,333,7.0,33.0,0.169,0.644,0.4,457
CEREALS RTE,"CEREALS RTE,KELLOGG'S ALL-BRAN COMPLETE WHEAT FLAKES",8028,79.0,0,17.5,318,10.0,17.0,0.5,1.1,0.4,715
CEREALS RTE,"CEREALS RTE,BRAN FLAKES,SINGLE BRAND",8029,80.4,0,17.60000038,320,9.4,18.89999962,0.295,1.025,0.4,732
