,Spoonacular Recipe ID,Recipe,Recipe Image URL,Recipe Image Type,Recipe Calories,Recipe Protein Content (grams),Recipe Fat Content (grams),Recipe Carbs Content (grams)
1704,654475,Pan-Seared Salmon With Orange-Miso Reduction,https://spoonacular.com/recipeImages/654475-312x231.jpg,jpg,350,25g,22g,13g
1705,665468,Xocai Healthy Chocolate Pie,https://spoonacular.com/recipeImages/665468-312x231.jpg,jpg,372,5g,19g,44g
1706,659674,Seared Pork Chops with Mango Salsa,https://spoonacular.com/recipeImages/659674-312x231.jpg,jpg,448,41g,22g,24g
1707,638604,Chilled Swiss Oatmeal,https://spoonacular.com/recipeImages/638604-312x231.jpg,jpg,524,17g,14g,80g
1708,658068,"Red Lentil Curry (Vegan, Gluten Free)",https://spoonacular.com/recipeImages/658068-312x231.jpg,jpg,128,7g,2g,21g
1709,648883,Kidney Pie,https://spoonacular.com/recipeImages/648883-312x231.jpg,jpg,239,9g,1g,51g
1710,653275,North African Chickpea Soup,https://spoonacular.com/recipeImages/653275-312x231.jpg,jpg,361,9g,6g,68g
1711,647638,Hummus Wrap With Carrots and Cucumbers,https://spoonacular.com/recipeImages/647638-312x231.jpg,jpg,861,35g,33g,114g
1712,636286,Brown Butter and Sage Ravioli,https://spoonacular.com/recipeImages/636286-312x231.jpg,jpg,983,33g,71g,55g
1713,640234,Couscous Biryani,https://spoonacular.com/recipeImages/640234-312x231.jpg,jpg,436,16g,8g,75g
1714,647311,Honey-Glazed Grilled Chicken,https://spoonacular.com/recipeImages/647311-312x231.jpg,jpg,151,25g,3g,4g
1715,645978,Ground Turkey Stuffed Peppers,https://spoonacular.com/recipeImages/645978-312x231.jpg,jpg,486,34g,17g,50g
1716,650959,Marbled Green Tea Yogurt Cake,https://spoonacular.com/recipeImages/650959-312x231.jpg,jpg,423,9g,23g,46g
1717,637276,Cassoulet with Chicken or Duck,https://spoonacular.com/recipeImages/637276-312x231.jpg,jpg,541,43g,22g,44g
1718,627767,mamidikaya pappu recipe | mango dal | andhra pappu recipe,https://spoonacular.com/recipeImages/627767-312x231.jpg,jpg,234,13g,4g,36g
1719,652183,Mocha Muffins,https://spoonacular.com/recipeImages/652183-312x231.jpg,jpg,181,2g,8g,26g
1720,642602,Farro salad with parsley pesto,https://spoonacular.com/recipeImages/642602-312x231.jpg,jpg,435,13g,20g,57g
1721,658287,Rice Stuffed Bell Peppers (Zeytinyagli Biber Dolmasi),https://spoonacular.com/recipeImages/658287-312x231.jpg,jpg,184,4g,4g,34g
1722,632660,Apricot Glazed Apple Tart,https://spoonacular.com/recipeImages/632660-312x231.jpg,jpg,658,6g,35g,84g
1723,638085,Chicken Fajitas By Mommie Cooks,https://spoonacular.com/recipeImages/638085-312x231.jpg,jpg,158,8g,10g,6g
1724,644627,Ginger Sesame Dressing,https://spoonacular.com/recipeImages/644627-312x231.jpg,jpg,146,3g,14g,4g
1725,663545,Tomatillo Turkey Chili,https://spoonacular.com/recipeImages/663545-312x231.jpg,jpg,299,29g,7g,30g
1726,637801,Chestnut Chorizo Soup,https://spoonacular.com/recipeImages/637801-312x231.jpg,jpg,524,10g,23g,72g
1727,631744,Flourless Lentil Chocolate Brownies,https://spoonacular.com/recipeImages/631744-312x231.jpg,jpg,309,14g,8g,46g
1728,643564,Fresh Pesto Shrimp Pasta,https://spoonacular.com/recipeImages/643564-312x231.jpg,jpg,507,28g,33g,22g
1729,636743,Cajun Shrimp and Marinated Cucumber Salad,https://spoonacular.com/recipeImages/636743-312x231.jpg,jpg,342,24g,23g,10g
1730,661948,Strip steak with roasted cherry tomatoes and vegetable mash,https://spoonacular.com/recipeImages/661948-312x231.jpg,jpg,903,56g,66g,20g
1731,663641,Tomato tarte tatin,https://spoonacular.com/recipeImages/663641-312x231.jpg,jpg,1108,25g,67g,103g
1732,662271,Summertime Seafood Pie,https://spoonacular.com/recipeImages/662271-312x231.jpg,jpg,382,28g,16g,19g
1733,654396,Pan Con L'uva,https://spoonacular.com/recipeImages/654396-312x231.jpg,jpg,389,6g,12g,66g
1734,647442,Hot Cross Buns,https://spoonacular.com/recipeImages/647442-312x231.jpg,jpg,86,1g,5g,11g
1735,658019,Real Strawberry Poke Cake,https://spoonacular.com/recipeImages/658019-312x231.jpg,jpg,436,9g,31g,32g
1736,664174,Twice-Cooked Pork,https://spoonacular.com/recipeImages/664174-312x231.jpg,jpg,58,5g,3g,3g
1737,660228,Skinny Kale Basil Pesto,https://spoonacular.com/recipeImages/660228-312x231.jpg,jpg,86,5g,5g,7g
1738,1098350,Light Greek Lemon Chicken Orzo Soup,https://spoonacular.com/recipeImages/1098350-312x231.jpg,jpg,278,26g,4g,33g
1739,632155,Almond Nut Butter,https://spoonacular.com/recipeImages/632155-312x231.jpg,jpg,118,4g,10g,6g
1740,654028,Oreo Cookies & Cream No-Bake Cheesecake,https://spoonacular.com/recipeImages/654028-312x231.jpg,jpg,214,2g,18g,13g
1741,627767,mamidikaya pappu recipe | mango dal | andhra pappu recipe,https://spoonacular.com/recipeImages/627767-312x231.jpg,jpg,234,13g,4g,36g
1742,663861,Tropical Pineapple Cupcakes,https://spoonacular.com/recipeImages/663861-312x231.jpg,jpg,396,5g,8g,78g
1743,644853,Gluten Free Profiteroles,https://spoonacular.com/recipeImages/644853-312x231.jpg,jpg,803,10g,75g,26g
1744,653025,New England Clam Chowder,https://spoonacular.com/recipeImages/653025-312x231.jpg,jpg,333,12g,16g,35g
1745,646442,Healthy Black Forest Baked Oatmeal,https://spoonacular.com/recipeImages/646442-312x231.jpg,jpg,256,7g,7g,43g
1746,658125,Red Wine Braised Beef Brisket,https://spoonacular.com/recipeImages/658125-312x231.jpg,jpg,510,40g,28g,15g
1747,663971,Turbo Chicken,https://spoonacular.com/recipeImages/663971-312x231.jpg,jpg,851,62g,44g,49g
1748,644604,Ginger Molasses Rounds,https://spoonacular.com/recipeImages/644604-312x231.jpg,jpg,486,4g,24g,65g
1749,631983,"Adobo, Garlic Barbecued Shrimp",https://spoonacular.com/recipeImages/631983-312x231.jpg,jpg,304,3g,22g,26g
1750,602643,Apricot Chicken,https://spoonacular.com/recipeImages/602643-312x231.jpg,jpg,103,4g,2g,20g
1751,660234,Skirt Steak Fajitas,https://spoonacular.com/recipeImages/660234-312x231.jpg,jpg,697,43g,32g,60g
1752,664152,Tuxedo cake,https://spoonacular.com/recipeImages/664152-312x231.jpg,jpg,432,6g,26g,50g
1753,659460,Savory Chard & Prosciutto Tart,https://spoonacular.com/recipeImages/659460-312x231.jpg,jpg,381,13g,19g,39g
1754,648747,Karanjee,https://spoonacular.com/recipeImages/648747-312x231.jpg,jpg,534,11g,32g,51g
1755,633587,"Baked Egg Linguine With Onion, Scallion, and Umame",https://spoonacular.com/recipeImages/633587-312x231.jpg,jpg,925,37g,36g,114g
1756,639697,Cocoa Chiffon Cake,https://spoonacular.com/recipeImages/639697-312x231.jpg,jpg,715,16g,38g,83g
1757,655316,Peanut Butter Hummus,https://spoonacular.com/recipeImages/655316-312x231.jpg,jpg,147,7g,9g,11g
1758,643104,Florentine Cookies With Added Pistachios & Raisins,https://spoonacular.com/recipeImages/643104-312x231.jpg,jpg,117,3g,8g,10g
1759,652738,Mushrooms With Mortadella Mousse,https://spoonacular.com/recipeImages/652738-312x231.jpg,jpg,169,5g,12g,11g
1760,632241,Alouette Crème De Brie Shrimp Cups,https://spoonacular.com/recipeImages/632241-312x231.jpg,jpg,38,2g,3g,2g
1761,633097,Autumn In A Bowl Soup,https://spoonacular.com/recipeImages/633097-312x231.jpg,jpg,136,3g,5g,24g
1762,654124,Osmanthus Tea Mousse,https://spoonacular.com/recipeImages/654124-312x231.jpg,jpg,120,2g,3g,22g
1763,655062,Peach and Blueberry Crisp,https://spoonacular.com/recipeImages/655062-312x231.jpg,jpg,401,4g,16g,65g
1764,716411,Snickerdoodle Ice Cream,https://spoonacular.com/recipeImages/716411-312x231.jpg,jpg,669,5g,54g,42g
1765,661011,SPICY AND SAVORY PUMPKIN PIE,https://spoonacular.com/recipeImages/661011-312x231.jpg,jpg,259,7g,17g,21g
1766,634848,Berries and Cream Yogurt Parfait,https://spoonacular.com/recipeImages/634848-312x231.jpg,jpg,406,13g,32g,22g
1767,639632,Classic Ragu,https://spoonacular.com/recipeImages/639632-312x231.jpg,jpg,402,16g,24g,33g
1768,1095712,No-Bake Cookies with Coconut Oil,https://spoonacular.com/recipeImages/1095712-312x231.jpg,jpg,179,3g,13g,16g
1769,665307,Wholesome Spelt Waffles,https://spoonacular.com/recipeImages/665307-312x231.jpg,jpg,145,4g,7g,16g
1770,652390,Mop Sauce,https://spoonacular.com/recipeImages/652390-312x231.jpg,jpg,407,1g,23g,44g
1771,640634,Creamy Curry Chicken With Yellow Rice,https://spoonacular.com/recipeImages/640634-312x231.jpg,jpg,348,4g,30g,20g
1772,640907,Croissants With Sesame Seeds (Kifli),https://spoonacular.com/recipeImages/640907-312x231.jpg,jpg,105,2g,5g,13g
1773,641717,Duck Rumaki,https://spoonacular.com/recipeImages/641717-312x231.jpg,jpg,66,2g,6g,1g
1774,640722,Creamy White Chili,https://spoonacular.com/recipeImages/640722-312x231.jpg,jpg,628,28g,44g,32g
1775,633330,Bacon Wrapped Breadsticks,https://spoonacular.com/recipeImages/633330-312x231.jpg,jpg,264,14g,20g,7g
1776,661833,Strawberry Mango Crumble,https://spoonacular.com/recipeImages/661833-312x231.jpg,jpg,304,5g,13g,46g
1777,655181,Peaches & Coconut Cream Steel Cut Oatmeal,https://spoonacular.com/recipeImages/655181-312x231.jpg,jpg,507,13g,25g,62g
1778,632043,Alaska pollack fish cakes,https://spoonacular.com/recipeImages/632043-312x231.jpg,jpg,263,3g,26g,4g
1779,655330,Peanut Butter Rice Krispie Treats,https://spoonacular.com/recipeImages/655330-312x231.jpg,jpg,456,11g,28g,46g
1780,635200,Blackberry Cobbler,https://spoonacular.com/recipeImages/635200-312x231.jpg,jpg,271,4g,17g,26g
1781,635964,Bread Omlette,https://spoonacular.com/recipeImages/635964-312x231.jpg,jpg,827,44g,30g,91g
1782,649708,Lemon Party Cheesecake,https://spoonacular.com/recipeImages/649708-312x231.jpg,jpg,229,4g,11g,29g
1783,631883,7-Up Cake...A Dreamy Vintage Cake Made Skinny,https://spoonacular.com/recipeImages/631883-312x231.jpg,jpg,412,5g,12g,72g
1784,648791,Kats Texas Caviar,https://spoonacular.com/recipeImages/648791-312x231.jpg,jpg,124,6g,1g,24g
1785,638125,Chicken In A Pot,https://spoonacular.com/recipeImages/638125-312x231.jpg,jpg,596,47g,41g,9g
1786,641185,Dad’s Breakfast Polenta,https://spoonacular.com/recipeImages/641185-312x231.jpg,jpg,344,13g,14g,42g
1787,644148,Gambas Al Ajo,https://spoonacular.com/recipeImages/644148-312x231.jpg,jpg,106,5g,8g,5g
1788,657379,Pumpkin Soup,https://spoonacular.com/recipeImages/657379-312x231.jpg,jpg,344,7g,25g,26g
1789,660666,Sourdough Garlic Croutons,https://spoonacular.com/recipeImages/660666-312x231.jpg,jpg,416,14g,11g,66g
1790,651914,Minced Mutton Curry,https://spoonacular.com/recipeImages/651914-312x231.jpg,jpg,390,14g,29g,20g
1791,632874,Asian Salmon Burgers With Tangy Ginger Lime Sauce,https://spoonacular.com/recipeImages/632874-312x231.jpg,jpg,564,28g,40g,23g
1792,642332,Eggs Florentine,https://spoonacular.com/recipeImages/642332-312x231.jpg,jpg,433,22g,25g,31g
1793,1697535,Panera Spicy Thai Salad,https://spoonacular.com/recipeImages/1697535-312x231.jpg,jpg,304,42g,13g,4g
1794,643564,Fresh Pesto Shrimp Pasta,https://spoonacular.com/recipeImages/643564-312x231.jpg,jpg,507,28g,33g,22g
1795,654379,Palak-tofu (bean curd),https://spoonacular.com/recipeImages/654379-312x231.jpg,jpg,176,5g,13g,11g
1796,643931,frozen yogurt shortbread bars + coconut + chocolate,https://spoonacular.com/recipeImages/643931-312x231.jpg,jpg,329,4g,22g,34g
1797,634579,Beef and Tomato Curry Over Quinoa,https://spoonacular.com/recipeImages/634579-312x231.jpg,jpg,465,30g,20g,41g
1798,715419,Slow Cooker Spicy Hot Wings,https://spoonacular.com/recipeImages/715419-312x231.jpg,jpg,384,23g,20g,28g
1799,1697817,Don't Leave Home Without It: Homemade Beef Jerky to Take on Your Next Hike,https://spoonacular.com/recipeImages/1697817-312x231.jpg,jpg,26,4g,1g,0g
1800,648993,Kobe Beef Sliders With Tarragon Aioli and Caramelized Onions,https://spoonacular.com/recipeImages/648993-312x231.jpg,jpg,133,3g,5g,19g
1801,655649,Peppered Goat Cheese Log Sliders,https://spoonacular.com/recipeImages/655649-312x231.jpg,jpg,202,20g,10g,9g
1802,715383,Slow Cooker Chicken and Dumplings,https://spoonacular.com/recipeImages/715383-312x231.jpg,jpg,519,20g,28g,48g
1803,634434,Basil Marinated Grilled Chicken,https://spoonacular.com/recipeImages/634434-312x231.jpg,jpg,285,48g,9g,1g
1804,647928,Insanely Chocolaty Chewable Sandwich Cookies,https://spoonacular.com/recipeImages/647928-312x231.jpg,jpg,192,3g,11g,22g
1805,642554,Fall Fruit Compote,https://spoonacular.com/recipeImages/642554-312x231.jpg,jpg,131,1g,3g,27g
1806,638771,Chipotle-Salsa Burger,https://spoonacular.com/recipeImages/638771-312x231.jpg,jpg,285,15g,12g,30g
1807,656962,Potato Gratin with Goat Cheese,https://spoonacular.com/recipeImages/656962-312x231.jpg,jpg,266,9g,8g,41g
1808,656834,Pork Tenderloin Stuffed With Cranberries and Brie,https://spoonacular.com/recipeImages/656834-312x231.jpg,jpg,312,28g,10g,26g
1809,632527,Apple Cupcakes,https://spoonacular.com/recipeImages/632527-312x231.jpg,jpg,327,6g,14g,46g
1810,661883,Strawberry Shortcake Cobbler,https://spoonacular.com/recipeImages/661883-312x231.jpg,jpg,362,12g,7g,64g
1811,652423,Moroccan Couscous and Chickpea Salad,https://spoonacular.com/recipeImages/652423-312x231.jpg,jpg,484,14g,25g,53g
1812,641375,Delectable Roasted Pork Tenderloin With Mushrooms and Tomato Salad,https://spoonacular.com/recipeImages/641375-312x231.jpg,jpg,250,29g,9g,15g
1813,660313,Slow-Roasted Tomatoes,https://spoonacular.com/recipeImages/660313-312x231.jpg,jpg,150,5g,9g,13g
1814,632778,Artisan Farfalle Pasta With Smoked Salmon and Cream Sauce,https://spoonacular.com/recipeImages/632778-312x231.jpg,jpg,765,27g,48g,54g
1815,782600,Quinoa Salad with Vegetables and Cashews,https://spoonacular.com/recipeImages/782600-312x231.jpg,jpg,487,9g,39g,29g
1816,633858,Baked Tortellini In Red Sauce,https://spoonacular.com/recipeImages/633858-312x231.jpg,jpg,464,24g,21g,47g
1817,633157,Avocado Shrimp,https://spoonacular.com/recipeImages/633157-312x231.jpg,jpg,358,5g,33g,19g
1818,659396,"Sausage, Spinach, and Quail Egg Breakfast Salad",https://spoonacular.com/recipeImages/659396-312x231.jpg,jpg,631,23g,41g,41g
1819,1095774,Moist and Tender Lemon Cake,https://spoonacular.com/recipeImages/1095774-312x231.jpg,jpg,285,3g,12g,42g
1820,636141,Broad Beans With Lemon & Thyme Vinaigrette,https://spoonacular.com/recipeImages/636141-312x231.jpg,jpg,125,6g,4g,17g
1821,661292,Spinach Coriander Chive Bread,https://spoonacular.com/recipeImages/661292-312x231.jpg,jpg,295,11g,9g,44g
1822,776505,Sausage & Pepperoni Stromboli,https://spoonacular.com/recipeImages/776505-312x231.jpg,jpg,689,33g,45g,37g
1823,649048,Korean Extra Crispy Fried Chicken,https://spoonacular.com/recipeImages/649048-312x231.jpg,jpg,937,56g,51g,60g
1824,656033,Pico De Gallo (Salsa Fresca),https://spoonacular.com/recipeImages/656033-312x231.jpg,jpg,26,1g,0g,6g
1825,664932,Walnut Pesto,https://spoonacular.com/recipeImages/664932-312x231.jpg,jpg,39,1g,4g,1g
1826,640730,Creme Brulee,https://spoonacular.com/recipeImages/640730-312x231.jpg,jpg,170,3g,15g,7g
1827,650620,Magic Cookie Bars,https://spoonacular.com/recipeImages/650620-312x231.jpg,jpg,514,7g,31g,54g
1828,636682,Chicken Caesar Salad,https://spoonacular.com/recipeImages/636682-312x231.jpg,jpg,276,30g,15g,5g
1829,637904,Chicken and Leek Porridge,https://spoonacular.com/recipeImages/637904-312x231.jpg,jpg,204,13g,7g,23g
1830,636874,Candy Cane Chocolate Marshmallows,https://spoonacular.com/recipeImages/636874-312x231.jpg,jpg,62,0g,2g,12g
1831,658160,Refrigerator Carrot and Cucumber Pickles,https://spoonacular.com/recipeImages/658160-312x231.jpg,jpg,66,2g,0g,14g
1832,639569,Classic Beef Stew,https://spoonacular.com/recipeImages/639569-312x231.jpg,jpg,285,34g,9g,14g
1833,633255,Back In The Old Shrimp Saddle,https://spoonacular.com/recipeImages/633255-312x231.jpg,jpg,238,25g,12g,7g
1834,645354,Greek Shrimp Orzo,https://spoonacular.com/recipeImages/645354-312x231.jpg,jpg,558,29g,28g,47g
1835,636600,Butternut Squash Soup,https://spoonacular.com/recipeImages/636600-312x231.jpg,jpg,242,7g,10g,33g
1836,634996,Bird Cakes,https://spoonacular.com/recipeImages/634996-312x231.jpg,jpg,97,2g,8g,7g
1837,157963,Meatball Vegetable Soup,https://spoonacular.com/recipeImages/157963-312x231.jpg,jpg,555,23g,18g,77g
1838,659109,Salmon Quinoa Risotto,https://spoonacular.com/recipeImages/659109-312x231.jpg,jpg,439,26g,19g,45g
1839,634605,Beef Cottage Pie,https://spoonacular.com/recipeImages/634605-312x231.jpg,jpg,181,16g,6g,17g
1840,652754,Mussels In Curry Sauce,https://spoonacular.com/recipeImages/652754-312x231.jpg,jpg,253,2g,24g,10g
1841,648389,Jam Tarts,https://spoonacular.com/recipeImages/648389-312x231.jpg,jpg,165,2g,14g,9g
1842,646512,Salmon Caesar Salad,https://spoonacular.com/recipeImages/646512-312x231.jpg,jpg,393,27g,29g,7g
1843,648238,Italian Sausage and Vegetable Soup,https://spoonacular.com/recipeImages/648238-312x231.jpg,jpg,385,21g,20g,33g
1844,657972,Raw Chocolate Energy Bars,https://spoonacular.com/recipeImages/657972-312x231.jpg,jpg,190,6g,10g,24g
1845,654439,Pan Seared Shrimp & Scallops Over Bacon-Corn-Chile Relish,https://spoonacular.com/recipeImages/654439-312x231.jpg,jpg,264,22g,14g,13g
1846,1697833,Chocolate Orange Cake,https://spoonacular.com/recipeImages/1697833-312x231.jpg,jpg,34,1g,1g,4g
1847,662669,Swiss Chard Linguine,https://spoonacular.com/recipeImages/662669-312x231.jpg,jpg,72,2g,2g,11g
1848,765725,khichdi recipe,https://spoonacular.com/recipeImages/765725-312x231.jpg,jpg,342,6g,8g,60g
1849,653500,"Oatmeal, Apricot, Walnut Soda Bread",https://spoonacular.com/recipeImages/653500-312x231.jpg,jpg,358,11g,12g,55g
1850,662069,Stuffed Pepper Casserole,https://spoonacular.com/recipeImages/662069-312x231.jpg,jpg,253,22g,9g,20g
1851,660021,"Shrimp With Tomatoes, Feta, and Pine Nuts",https://spoonacular.com/recipeImages/660021-312x231.jpg,jpg,477,33g,17g,42g
1852,635964,Bread Omlette,https://spoonacular.com/recipeImages/635964-312x231.jpg,jpg,827,44g,30g,91g
1853,661757,Strawberry Basil Italian Ice,https://spoonacular.com/recipeImages/661757-312x231.jpg,jpg,249,0g,0g,67g
1854,665169,White Chocolate Apricot Bread,https://spoonacular.com/recipeImages/665169-312x231.jpg,jpg,390,9g,13g,60g
1855,662100,Stuffed Tofu With Pork,https://spoonacular.com/recipeImages/662100-312x231.jpg,jpg,645,36g,49g,15g
1856,637222,Carrot Quinoa Muffins,https://spoonacular.com/recipeImages/637222-312x231.jpg,jpg,294,6g,19g,28g
1857,75081,Beef Wellington,https://spoonacular.com/recipeImages/75081-312x231.jpg,jpg,707,67g,38g,25g
1858,649487,Lemon - Garlic Chicken,https://spoonacular.com/recipeImages/649487-312x231.jpg,jpg,798,97g,40g,10g
1859,636581,"Butternut Squash and Zucchini Lasagna-Gluten free, Vegan",https://spoonacular.com/recipeImages/636581-312x231.jpg,jpg,215,4g,15g,20g
1860,1178323,Instant Pot Chili,https://spoonacular.com/recipeImages/1178323-312x231.jpg,jpg,300,26g,8g,23g
1861,715456,Frozen Chocolate S’mores Ice Cream Pie,https://spoonacular.com/recipeImages/715456-312x231.jpg,jpg,251,4g,12g,33g
1862,652460,Moscow Mule,https://spoonacular.com/recipeImages/652460-312x231.jpg,jpg,185,0g,0g,23g
1863,622240,Krackjack Rolls,https://spoonacular.com/recipeImages/622240-312x231.jpg,jpg,249,3g,16g,25g
1864,1044114,Pick Fresh Foods,https://spoonacular.com/recipeImages/1044114-312x231.jpg,jpg,248,4g,9g,39g
1865,664997,Water-Cado Salad,https://spoonacular.com/recipeImages/664997-312x231.png,png,252,3g,19g,24g
1866,640002,Cookie Bars,https://spoonacular.com/recipeImages/640002-312x231.jpg,jpg,146,1g,8g,18g
1867,642821,Figure Friendly Mushroom and Bacon Strata,https://spoonacular.com/recipeImages/642821-312x231.jpg,jpg,246,19g,13g,13g
1868,641201,Dairy Free Hot Chocolate,https://spoonacular.com/recipeImages/641201-312x231.jpg,jpg,339,5g,23g,39g
1869,636280,Brown Butter Spaetzle With Prosciutto and Broccoli Rabe,https://spoonacular.com/recipeImages/636280-312x231.jpg,jpg,1084,24g,93g,42g
1870,664152,Tuxedo cake,https://spoonacular.com/recipeImages/664152-312x231.jpg,jpg,432,6g,26g,50g
1871,640336,Crabby Corn Chowder,https://spoonacular.com/recipeImages/640336-312x231.jpg,jpg,557,27g,30g,47g
1872,642111,Easy Sweet & Sour Prawns,https://spoonacular.com/recipeImages/642111-312x231.jpg,jpg,287,16g,1g,49g
1873,662560,Sweet Potato Casserole with Pecan Crumble Topping,https://spoonacular.com/recipeImages/662560-312x231.jpg,jpg,237,3g,8g,41g
1874,64720,De-Light-Ful Gingerbread With Butterscotch Sauce,https://spoonacular.com/recipeImages/64720-312x231.jpg,jpg,289,4g,9g,50g
1875,635513,Blueberry Pie With Sweet Almond Crust,https://spoonacular.com/recipeImages/635513-312x231.jpg,jpg,374,4g,26g,31g
1876,657243,Pumpkin Almond Burger Patties,https://spoonacular.com/recipeImages/657243-312x231.jpg,jpg,402,15g,29g,29g
